,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
658,Atonsu  High School Junction,2023-10-31T12:03:02.000,6.6590989,-1.5935669,107.0,6.0,7.0,7.0,47.0
659,Atonsu  High School Junction,2023-10-31T12:03:07.000,6.6591013,-1.5935667,107.0,6.0,7.0,7.0,47.0
660,Atonsu  High School Junction,2023-10-31T12:03:12.000,6.6591006,-1.593563,107.0,5.0,6.0,6.0,47.0
661,Atonsu  High School Junction,2023-10-31T12:03:17.000,6.6590987,-1.5935611,107.0,6.0,7.0,7.0,47.0
662,Atonsu  High School Junction,2023-10-31T12:03:22.000,6.6590979,-1.5935615,107.0,6.0,7.0,7.0,47.0
663,Atonsu  High School Junction,2023-10-31T12:03:27.000,6.6590966,-1.5935616,107.0,7.0,9.0,8.0,47.0
664,Atonsu  High School Junction,2023-10-31T12:03:32.000,6.6590948,-1.5935707,107.0,8.0,10.0,9.0,47.0
665,Atonsu  High School Junction,2023-10-31T12:03:37.000,6.6591001,-1.5935984,107.0,8.0,10.0,9.0,48.0
666,Atonsu  High School Junction,2023-10-31T12:03:42.000,6.6591017,-1.5936037,107.0,8.0,10.0,9.0,48.0
667,Atonsu  High School Junction,2023-10-31T12:03:47.000,6.6591016,-1.5936063,107.0,7.0,8.0,8.0,48.0
668,Atonsu  High School Junction,2023-10-31T12:03:52.000,6.6590995,-1.5936055,107.0,11.0,12.0,11.0,46.0
669,Atonsu  High School Junction,2023-10-31T12:03:57.000,6.6590996,-1.5936045,107.0,13.0,14.0,14.0,47.0
670,Atonsu  High School Junction,2023-10-31T12:04:02.000,6.6590998,-1.5936028,107.0,14.0,16.0,15.0,46.0
671,Atonsu  High School Junction,2023-10-31T12:04:07.000,6.659101,-1.5936008,107.0,14.0,15.0,15.0,45.0
672,Atonsu  High School Junction,2023-10-31T12:04:12.000,6.6591008,-1.5936,107.0,11.0,12.0,12.0,45.0
673,Atonsu  High School Junction,2023-10-31T12:04:17.000,6.6591021,-1.5936003,107.0,9.0,10.0,9.0,46.0
674,Atonsu  High School Junction,2023-10-31T12:04:22.000,6.6591027,-1.5936008,107.0,8.0,10.0,9.0,46.0
675,Atonsu  High School Junction,2023-10-31T12:04:27.000,6.659108,-1.5936017,107.0,6.0,7.0,7.0,46.0
676,Atonsu  High School Junction,2023-10-31T12:04:32.000,6.6591055,-1.5935997,107.0,6.0,7.0,7.0,46.0
677,Atonsu  High School Junction,2023-10-31T12:04:37.000,6.6591151,-1.5935857,107.0,6.0,7.0,7.0,46.0
678,Atonsu  High School Junction,2023-10-31T12:04:42.000,6.6591653,-1.5936324,107.0,5.0,6.0,6.0,45.0
679,Atonsu  High School Junction,2023-10-31T12:04:47.000,6.6591859,-1.593679,107.0,4.0,5.0,5.0,45.0
680,Atonsu  High School Junction,2023-10-31T12:04:52.000,6.6591974,-1.5936852,107.0,4.0,5.0,5.0,45.0
681,Atonsu  High School Junction,2023-10-31T12:04:57.000,6.6592104,-1.5936878,107.0,4.0,5.0,5.0,45.0
682,Atonsu  High School Junction,2023-10-31T12:05:02.000,6.6592272,-1.5936866,107.0,5.0,6.0,6.0,45.0
683,Atonsu  High School Junction,2023-10-31T12:05:07.000,6.6592439,-1.5937053,107.0,5.0,6.0,6.0,45.0
684,Atonsu  High School Junction,2023-10-31T12:05:12.000,6.6592467,-1.5937345,107.0,4.0,5.0,5.0,45.0
685,Atonsu  High School Junction,2023-10-31T12:05:17.000,6.6592419,-1.5937416,107.0,5.0,6.0,6.0,44.0
686,Atonsu  High School Junction,2023-10-31T12:05:22.000,6.6592363,-1.5937405,107.0,4.0,5.0,5.0,43.0
687,Atonsu  High School Junction,2023-10-31T12:05:27.000,6.6592357,-1.5937428,107.0,5.0,6.0,6.0,45.0
688,Atonsu  High School Junction,2023-10-31T12:05:32.000,6.6592379,-1.5937444,107.0,4.0,5.0,5.0,45.0
689,Atonsu  High School Junction,2023-10-31T12:05:37.000,6.6592391,-1.5937439,107.0,5.0,6.0,6.0,45.0
690,Atonsu  High School Junction,2023-10-31T12:05:42.000,6.6592363,-1.593743,107.0,5.0,6.0,6.0,45.0
691,Atonsu  High School Junction,2023-10-31T12:05:47.000,6.6592437,-1.5937452,107.0,5.0,6.0,6.0,44.0
692,Atonsu  High School Junction,2023-10-31T12:05:52.000,6.6592449,-1.593758,107.0,5.0,6.0,6.0,44.0
693,Atonsu  High School Junction,2023-10-31T12:05:57.000,6.6592455,-1.5937634,107.0,4.0,5.0,4.0,44.0
694,Atonsu  High School Junction,2023-10-31T12:06:02.000,6.6592459,-1.593763,107.0,3.0,4.0,3.0,44.0
695,Atonsu  High School Junction,2023-10-31T12:06:07.000,6.6592467,-1.5937595,107.0,3.0,4.0,3.0,44.0
696,Atonsu  High School Junction,2023-10-31T12:06:12.000,6.6592467,-1.5937519,107.0,4.0,5.0,4.0,44.0
697,Atonsu  High School Junction,2023-10-31T12:06:17.000,6.6592517,-1.5937574,107.0,4.0,5.0,5.0,44.0
698,Atonsu  High School Junction,2023-10-31T12:06:22.000,6.6592765,-1.5937487,107.0,4.0,5.0,5.0,44.0
699,Atonsu  High School Junction,2023-10-31T12:06:27.000,6.6593012,-1.5937435,106.0,4.0,5.0,5.0,44.0
700,Atonsu  High School Junction,2023-10-31T12:06:32.000,6.6593352,-1.5937625,106.0,5.0,6.0,6.0,43.0
701,Atonsu  High School Junction,2023-10-31T12:06:37.000,6.659348,-1.5938135,106.0,5.0,6.0,6.0,44.0
702,Atonsu  High School Junction,2023-10-31T12:06:42.000,6.65935,-1.5938636,106.0,6.0,7.0,7.0,44.0
703,Atonsu  High School Junction,2023-10-31T12:06:47.000,6.6593731,-1.5939254,106.0,7.0,8.0,8.0,44.0
704,Atonsu  High School Junction,2023-10-31T12:06:52.000,6.6594197,-1.5940136,106.0,6.0,7.0,7.0,44.0
705,Atonsu  High School Junction,2023-10-31T12:06:57.000,6.6594573,-1.5940331,106.0,9.0,10.0,9.0,44.0
706,Atonsu  High School Junction,2023-10-31T12:07:02.000,6.6594657,-1.5940623,106.0,8.0,10.0,9.0,44.0
707,Atonsu  High School Junction,2023-10-31T12:07:07.000,6.6594797,-1.5940929,106.0,5.0,6.0,6.0,44.0
708,Atonsu  High School Junction,2023-10-31T12:07:12.000,6.6594916,-1.5941209,106.0,22.0,30.0,24.0,44.0
709,Atonsu  High School Junction,2023-10-31T12:07:17.000,6.6594934,-1.5941551,106.0,35.0,60.0,39.0,45.0
710,Atonsu  High School Junction,2023-10-31T12:07:22.000,6.6595053,-1.5942004,106.0,23.0,32.0,25.0,45.0
711,Atonsu  High School Junction,2023-10-31T12:07:27.000,6.6595059,-1.5942209,106.0,17.0,20.0,19.0,46.0
712,Atonsu  High School Junction,2023-10-31T12:07:32.000,6.6595055,-1.5942217,106.0,13.0,14.0,14.0,46.0
713,Atonsu  High School Junction,2023-10-31T12:07:37.000,6.659505,-1.5942217,106.0,11.0,12.0,12.0,46.0
714,Atonsu  High School Junction,2023-10-31T12:07:42.000,6.659505,-1.5942217,106.0,7.0,8.0,8.0,44.0
715,Atonsu  High School Junction,2023-10-31T12:07:47.000,6.659505,-1.5942217,106.0,5.0,6.0,6.0,44.0
716,Atonsu  High School Junction,2023-10-31T12:07:52.000,6.659505,-1.5942217,106.0,5.0,6.0,6.0,45.0
717,Atonsu  High School Junction,2023-10-31T12:07:57.000,6.659505,-1.5942217,106.0,4.0,5.0,5.0,44.0
718,Atonsu  High School Junction,2023-10-31T12:08:02.000,6.659505,-1.5942217,106.0,4.0,5.0,5.0,44.0
719,Atonsu  High School Junction,2023-10-31T12:08:07.000,6.659503,-1.5942194,106.0,4.0,5.0,5.0,44.0
720,Atonsu  High School Junction,2023-10-31T12:08:12.000,6.6595067,-1.5942182,106.0,4.0,5.0,5.0,44.0
721,Atonsu  High School Junction,2023-10-31T12:08:17.000,6.6595239,-1.5942144,106.0,4.0,5.0,5.0,45.0
722,Atonsu  High School Junction,2023-10-31T12:08:22.000,6.6595327,-1.5942141,106.0,5.0,6.0,6.0,45.0
723,Atonsu  High School Junction,2023-10-31T12:08:27.000,6.6595366,-1.5942198,106.0,5.0,6.0,6.0,46.0
724,Atonsu  High School Junction,2023-10-31T12:08:32.000,6.6595367,-1.59422,106.0,5.0,6.0,6.0,46.0
725,Atonsu  High School Junction,2023-10-31T12:08:37.000,6.6595367,-1.59422,106.0,5.0,6.0,6.0,46.0
726,Atonsu  High School Junction,2023-10-31T12:08:42.000,6.6595367,-1.59422,106.0,5.0,6.0,6.0,46.0
727,Atonsu  High School Junction,2023-10-31T12:08:47.000,6.6595367,-1.59422,106.0,5.0,6.0,6.0,46.0
728,Atonsu  High School Junction,2023-10-31T12:08:52.000,6.6595367,-1.59422,106.0,5.0,6.0,6.0,46.0
729,Atonsu  High School Junction,2023-10-31T12:08:57.000,6.6595367,-1.59422,106.0,6.0,7.0,7.0,46.0
730,Atonsu  High School Junction,2023-10-31T12:09:02.000,6.6595367,-1.59422,106.0,6.0,7.0,7.0,46.0
731,Atonsu  High School Junction,2023-10-31T12:09:07.000,6.6595367,-1.59422,106.0,7.0,8.0,8.0,47.0
732,Atonsu  High School Junction,2023-10-31T12:09:12.000,6.6595367,-1.59422,106.0,5.0,6.0,6.0,47.0
733,Atonsu  High School Junction,2023-10-31T12:09:17.000,6.6595367,-1.59422,106.0,5.0,6.0,6.0,46.0
734,Atonsu  High School Junction,2023-10-31T12:09:22.000,6.6595367,-1.59422,105.0,4.0,5.0,5.0,47.0
735,Atonsu  High School Junction,2023-10-31T12:09:27.000,6.6595367,-1.59422,105.0,5.0,6.0,6.0,47.0
736,Atonsu  High School Junction,2023-10-31T12:09:32.000,6.6595367,-1.59422,105.0,6.0,7.0,7.0,47.0
737,Atonsu  High School Junction,2023-10-31T12:09:37.000,6.6595367,-1.59422,105.0,7.0,8.0,8.0,47.0
738,Atonsu  High School Junction,2023-10-31T12:09:42.000,6.6595367,-1.59422,105.0,6.0,7.0,7.0,47.0
739,Atonsu  High School Junction,2023-10-31T12:09:47.000,6.6595367,-1.59422,105.0,6.0,7.0,7.0,47.0
740,Atonsu  High School Junction,2023-10-31T12:09:52.000,6.6595135,-1.5942038,105.0,8.0,9.0,9.0,47.0
741,Atonsu  High School Junction,2023-10-31T12:09:57.000,6.6595167,-1.5942,105.0,32.0,54.0,36.0,47.0
742,Atonsu  High School Junction,2023-10-31T12:10:02.000,6.6595167,-1.5942,105.0,56.0,112.0,66.0,47.0
743,Atonsu  High School Junction,2023-10-31T12:10:07.000,6.6595167,-1.5942,105.0,45.0,85.0,52.0,47.0
744,Atonsu  High School Junction,2023-10-31T12:10:12.000,6.6595167,-1.5942,105.0,30.0,46.0,32.0,46.0
745,Atonsu  High School Junction,2023-10-31T12:10:17.000,6.6595167,-1.5942,105.0,21.0,27.0,23.0,47.0
746,Atonsu  High School Junction,2023-10-31T12:10:22.000,6.6595167,-1.5942,105.0,16.0,18.0,17.0,46.0
747,Atonsu  High School Junction,2023-10-31T12:10:27.000,6.6595167,-1.5942,105.0,12.0,13.0,13.0,46.0
748,Atonsu  High School Junction,2023-10-31T12:10:32.000,6.6595167,-1.5942,105.0,9.0,11.0,10.0,46.0
749,Atonsu  High School Junction,2023-10-31T12:10:37.000,6.6595167,-1.5942,105.0,9.0,10.0,9.0,45.0
750,Atonsu  High School Junction,2023-10-31T12:10:42.000,6.6595167,-1.5942,105.0,7.0,9.0,8.0,45.0
751,Atonsu  High School Junction,2023-10-31T12:10:47.000,6.6595108,-1.5942222,105.0,6.0,7.0,7.0,44.0
752,Atonsu  High School Junction,2023-10-31T12:10:52.000,6.6595033,-1.5942217,105.0,6.0,7.0,7.0,45.0
753,Atonsu  High School Junction,2023-10-31T12:10:57.000,6.6595033,-1.5942217,105.0,6.0,7.0,7.0,45.0
754,Atonsu  High School Junction,2023-10-31T12:11:02.000,6.6595033,-1.5942217,105.0,7.0,8.0,7.0,45.0
755,Atonsu  High School Junction,2023-10-31T12:11:07.000,6.6595033,-1.5942217,105.0,6.0,7.0,7.0,44.0
756,Atonsu  High School Junction,2023-10-31T12:11:12.000,6.6595033,-1.5942217,105.0,6.0,7.0,7.0,44.0
757,Atonsu  High School Junction,2023-10-31T12:11:17.000,6.6595033,-1.5942217,105.0,5.0,6.0,6.0,44.0
758,Atonsu  High School Junction,2023-10-31T12:11:22.000,6.6595033,-1.5942217,105.0,4.0,4.0,4.0,44.0
759,Atonsu  High School Junction,2023-10-31T12:11:27.000,6.6595033,-1.5942217,105.0,4.0,5.0,4.0,44.0
760,Atonsu  High School Junction,2023-10-31T12:11:32.000,6.6595033,-1.5942217,105.0,4.0,5.0,5.0,45.0
761,Atonsu  High School Junction,2023-10-31T12:11:37.000,6.6595033,-1.5942217,105.0,5.0,6.0,6.0,45.0
762,Atonsu  High School Junction,2023-10-31T12:11:42.000,6.6595033,-1.5942217,105.0,6.0,7.0,7.0,45.0
763,Atonsu  High School Junction,2023-10-31T12:11:47.000,6.6595033,-1.5942217,105.0,6.0,7.0,7.0,44.0
764,Atonsu  High School Junction,2023-10-31T12:11:52.000,6.6595033,-1.5942217,105.0,6.0,7.0,7.0,45.0
765,Atonsu  High School Junction,2023-10-31T12:11:57.000,6.6595033,-1.5942217,105.0,6.0,7.0,7.0,45.0
766,Atonsu  High School Junction,2023-10-31T12:12:02.000,6.6594961,-1.5942204,105.0,6.0,7.0,7.0,45.0
767,Atonsu  High School Junction,2023-10-31T12:12:07.000,6.6594902,-1.594213,105.0,7.0,8.0,8.0,46.0
768,Atonsu  High School Junction,2023-10-31T12:12:12.000,6.6594916,-1.5942128,105.0,6.0,7.0,7.0,46.0
769,Atonsu  High School Junction,2023-10-31T12:12:17.000,6.6594894,-1.5941913,105.0,7.0,8.0,8.0,46.0
770,Atonsu  High School Junction,2023-10-31T12:12:22.000,6.6594896,-1.594184,105.0,7.0,8.0,8.0,46.0
771,Atonsu  High School Junction,2023-10-31T12:12:27.000,6.6594891,-1.5941804,105.0,7.0,8.0,8.0,45.0
772,Atonsu  High School Junction,2023-10-31T12:12:32.000,6.6594918,-1.5941789,105.0,6.0,7.0,7.0,45.0
773,Atonsu  High School Junction,2023-10-31T12:12:37.000,6.6594916,-1.5941789,105.0,6.0,7.0,7.0,45.0
774,Atonsu  High School Junction,2023-10-31T12:12:42.000,6.6594949,-1.5941816,105.0,7.0,8.0,8.0,45.0
775,Atonsu  High School Junction,2023-10-31T12:12:47.000,6.659495,-1.5941817,105.0,6.0,7.0,7.0,46.0
776,Atonsu  High School Junction,2023-10-31T12:12:52.000,6.659495,-1.5941817,105.0,6.0,7.0,7.0,46.0
777,Atonsu  High School Junction,2023-10-31T12:12:57.000,6.6595126,-1.5942397,105.0,5.0,6.0,6.0,46.0
778,Atonsu  High School Junction,2023-10-31T12:13:02.000,6.6595117,-1.59424,105.0,5.0,6.0,6.0,45.0
779,Atonsu  High School Junction,2023-10-31T12:13:07.000,6.6595117,-1.59424,105.0,5.0,6.0,6.0,45.0
780,Atonsu  High School Junction,2023-10-31T12:13:12.000,6.6595117,-1.59424,105.0,6.0,7.0,7.0,45.0
781,Atonsu  High School Junction,2023-10-31T12:13:17.000,6.6594918,-1.5942167,105.0,6.0,7.0,7.0,45.0
782,Atonsu  High School Junction,2023-10-31T12:13:22.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,44.0
783,Atonsu  High School Junction,2023-10-31T12:13:27.000,6.6594917,-1.5942167,105.0,4.0,5.0,5.0,44.0
784,Atonsu  High School Junction,2023-10-31T12:13:32.000,6.6594917,-1.5942167,105.0,4.0,5.0,4.0,44.0
785,Atonsu  High School Junction,2023-10-31T12:13:37.000,6.6594917,-1.5942167,105.0,3.0,4.0,3.0,44.0
786,Atonsu  High School Junction,2023-10-31T12:13:42.000,6.6594917,-1.5942167,105.0,5.0,6.0,5.0,45.0
787,Atonsu  High School Junction,2023-10-31T12:13:47.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,45.0
788,Atonsu  High School Junction,2023-10-31T12:13:52.000,6.6594917,-1.5942167,105.0,6.0,7.0,7.0,46.0
789,Atonsu  High School Junction,2023-10-31T12:13:57.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,45.0
790,Atonsu  High School Junction,2023-10-31T12:14:02.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,45.0
791,Atonsu  High School Junction,2023-10-31T12:14:07.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,45.0
792,Atonsu  High School Junction,2023-10-31T12:14:12.000,6.6594917,-1.5942167,105.0,4.0,5.0,5.0,45.0
793,Atonsu  High School Junction,2023-10-31T12:14:17.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,45.0
794,Atonsu  High School Junction,2023-10-31T12:14:22.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,45.0
795,Atonsu  High School Junction,2023-10-31T12:14:27.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,46.0
796,Atonsu  High School Junction,2023-10-31T12:14:32.000,6.6594917,-1.5942167,105.0,6.0,7.0,7.0,45.0
797,Atonsu  High School Junction,2023-10-31T12:14:37.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,46.0
798,Atonsu  High School Junction,2023-10-31T12:14:42.000,6.6594917,-1.5942167,105.0,5.0,6.0,6.0,46.0
799,Atonsu  High School Junction,2023-10-31T12:14:47.000,6.6595324,-1.5942404,105.0,6.0,7.0,7.0,45.0
800,Atonsu  High School Junction,2023-10-31T12:14:52.000,6.6595147,-1.5942339,105.0,7.0,8.0,8.0,45.0
801,Atonsu  High School Junction,2023-10-31T12:14:57.000,6.6595213,-1.5942314,105.0,6.0,7.0,7.0,45.0
802,Atonsu  High School Junction,2023-10-31T12:15:02.000,6.6595217,-1.5942317,105.0,6.0,7.0,7.0,45.0
803,Atonsu  High School Junction,2023-10-31T12:15:07.000,6.6595357,-1.5942373,104.0,6.0,7.0,7.0,44.0
804,Atonsu  High School Junction,2023-10-31T12:15:12.000,6.659535,-1.5942367,104.0,5.0,6.0,6.0,44.0
805,Atonsu  High School Junction,2023-10-31T12:15:17.000,6.659533,-1.5942505,104.0,6.0,7.0,7.0,44.0
806,Atonsu  High School Junction,2023-10-31T12:15:22.000,6.65953,-1.594255,104.0,6.0,7.0,7.0,44.0
807,Atonsu  High School Junction,2023-10-31T12:15:27.000,6.65953,-1.594255,104.0,5.0,6.0,6.0,44.0
808,Atonsu  High School Junction,2023-10-31T12:15:32.000,6.65953,-1.594255,104.0,6.0,7.0,7.0,45.0
809,Atonsu  High School Junction,2023-10-31T12:15:37.000,6.6595068,-1.5942112,104.0,5.0,6.0,6.0,44.0
810,Atonsu  High School Junction,2023-10-31T12:15:42.000,6.659505,-1.5942017,104.0,5.0,6.0,6.0,44.0
811,Atonsu  High School Junction,2023-10-31T12:15:47.000,6.6594821,-1.5942265,104.0,6.0,7.0,7.0,44.0
812,Atonsu  High School Junction,2023-10-31T12:15:52.000,6.65948,-1.594235,104.0,6.0,7.0,7.0,45.0
813,Atonsu  High School Junction,2023-10-31T12:15:57.000,6.65948,-1.594235,104.0,7.0,8.0,8.0,44.0
814,Atonsu  High School Junction,2023-10-31T12:16:02.000,6.65948,-1.594235,104.0,7.0,9.0,8.0,45.0
815,Atonsu  High School Junction,2023-10-31T12:16:07.000,6.65948,-1.594235,104.0,7.0,8.0,8.0,45.0
816,Atonsu  High School Junction,2023-10-31T12:16:12.000,6.65948,-1.594235,104.0,7.0,8.0,8.0,45.0
817,Atonsu  High School Junction,2023-10-31T12:16:17.000,6.65948,-1.594235,104.0,6.0,7.0,7.0,45.0
818,Atonsu  High School Junction,2023-10-31T12:16:22.000,6.65948,-1.594235,104.0,6.0,7.0,7.0,44.0
819,Atonsu  High School Junction,2023-10-31T12:16:27.000,6.65948,-1.594235,104.0,5.0,6.0,6.0,44.0
820,Atonsu  High School Junction,2023-10-31T12:16:32.000,6.65948,-1.594235,104.0,5.0,6.0,6.0,44.0
821,Atonsu  High School Junction,2023-10-31T12:16:37.000,6.65948,-1.594235,104.0,5.0,6.0,6.0,44.0
822,Atonsu  High School Junction,2023-10-31T12:16:42.000,6.65948,-1.594235,104.0,5.0,6.0,6.0,44.0
823,Atonsu  High School Junction,2023-10-31T12:16:47.000,6.65948,-1.594235,104.0,6.0,7.0,7.0,44.0
824,Atonsu  High School Junction,2023-10-31T12:16:52.000,6.65948,-1.594235,104.0,5.0,6.0,6.0,44.0
825,Atonsu  High School Junction,2023-10-31T12:16:57.000,6.6595238,-1.5942025,104.0,7.0,8.0,8.0,44.0
826,Atonsu  High School Junction,2023-10-31T12:17:02.000,6.659525,-1.5942017,104.0,9.0,10.0,9.0,44.0
827,Atonsu  High School Junction,2023-10-31T12:17:07.000,6.6595254,-1.5942025,104.0,10.0,11.0,11.0,44.0
828,Atonsu  High School Junction,2023-10-31T12:17:12.000,6.6595252,-1.5942017,104.0,11.0,12.0,12.0,44.0
829,Atonsu  High School Junction,2023-10-31T12:17:17.000,6.6595251,-1.5942021,104.0,9.0,11.0,10.0,45.0
830,Atonsu  High School Junction,2023-10-31T12:17:22.000,6.659525,-1.5942014,104.0,10.0,11.0,10.0,44.0
831,Atonsu  High School Junction,2023-10-31T12:17:27.000,6.6595242,-1.5942003,104.0,7.0,9.0,8.0,45.0
832,Atonsu  High School Junction,2023-10-31T12:17:32.000,6.6595245,-1.5942018,104.0,8.0,9.0,9.0,45.0
833,Atonsu  High School Junction,2023-10-31T12:17:37.000,6.6595242,-1.5942034,104.0,9.0,10.0,10.0,44.0
834,Atonsu  High School Junction,2023-10-31T12:17:42.000,6.6595271,-1.5942018,104.0,10.0,11.0,10.0,44.0
835,Atonsu  High School Junction,2023-10-31T12:17:47.000,6.659525,-1.5942017,104.0,10.0,11.0,10.0,44.0
836,Atonsu  High School Junction,2023-10-31T12:17:52.000,6.659525,-1.5942017,104.0,10.0,11.0,10.0,44.0
837,Atonsu  High School Junction,2023-10-31T12:17:57.000,6.659525,-1.5942017,104.0,10.0,11.0,10.0,44.0
838,Atonsu  High School Junction,2023-10-31T12:18:02.000,6.659525,-1.5942017,104.0,10.0,11.0,10.0,44.0
839,Atonsu  High School Junction,2023-10-31T12:18:07.000,6.659525,-1.5942017,104.0,9.0,10.0,9.0,44.0
840,Atonsu  High School Junction,2023-10-31T12:18:12.000,6.659525,-1.5942017,104.0,12.0,13.0,13.0,45.0
841,Atonsu  High School Junction,2023-10-31T12:18:17.000,6.659525,-1.5942017,104.0,16.0,18.0,17.0,45.0
842,Atonsu  High School Junction,2023-10-31T12:18:22.000,6.659525,-1.5942017,104.0,13.0,15.0,14.0,45.0
843,Atonsu  High School Junction,2023-10-31T12:18:27.000,6.659525,-1.5942017,104.0,9.0,11.0,10.0,45.0
844,Atonsu  High School Junction,2023-10-31T12:18:32.000,6.659525,-1.5942017,104.0,11.0,12.0,12.0,46.0
845,Atonsu  High School Junction,2023-10-31T12:18:37.000,6.659525,-1.5942017,104.0,11.0,12.0,12.0,47.0
846,Atonsu  High School Junction,2023-10-31T12:18:42.000,6.659525,-1.5942017,104.0,11.0,12.0,12.0,46.0
847,Atonsu  High School Junction,2023-10-31T12:18:47.000,6.659525,-1.5942017,104.0,11.0,12.0,12.0,47.0
848,Atonsu  High School Junction,2023-10-31T12:18:52.000,6.659525,-1.5942017,104.0,11.0,12.0,12.0,46.0
849,Atonsu  High School Junction,2023-10-31T12:18:57.000,6.659525,-1.5942017,104.0,10.0,11.0,10.0,46.0
850,Atonsu  High School Junction,2023-10-31T12:19:02.000,6.659525,-1.5942017,104.0,10.0,11.0,10.0,46.0
851,Atonsu  High School Junction,2023-10-31T12:19:07.000,6.659525,-1.5942017,104.0,9.0,10.0,9.0,44.0
852,Atonsu  High School Junction,2023-10-31T12:19:12.000,6.659525,-1.5942017,104.0,9.0,10.0,9.0,43.0
853,Atonsu  High School Junction,2023-10-31T12:19:17.000,6.659525,-1.5942017,104.0,9.0,11.0,10.0,44.0
854,Atonsu  High School Junction,2023-10-31T12:19:22.000,6.659525,-1.5942017,104.0,8.0,10.0,9.0,44.0
855,Atonsu  High School Junction,2023-10-31T12:19:27.000,6.6595084,-1.5941941,104.0,7.0,9.0,8.0,44.0
856,Atonsu  High School Junction,2023-10-31T12:19:32.000,6.6595083,-1.594195,104.0,6.0,7.0,7.0,44.0
857,Atonsu  High School Junction,2023-10-31T12:19:37.000,6.6595083,-1.594195,104.0,6.0,7.0,7.0,44.0
858,Atonsu  High School Junction,2023-10-31T12:19:42.000,6.6595083,-1.594195,104.0,7.0,8.0,8.0,44.0
859,Atonsu  High School Junction,2023-10-31T12:19:47.000,6.6595083,-1.594195,104.0,9.0,10.0,9.0,44.0
860,Atonsu  High School Junction,2023-10-31T12:19:52.000,6.6595083,-1.594195,104.0,9.0,11.0,10.0,44.0
861,Atonsu  High School Junction,2023-10-31T12:19:57.000,6.6595083,-1.594195,104.0,11.0,12.0,12.0,44.0
862,Atonsu  High School Junction,2023-10-31T12:20:02.000,6.6595083,-1.594195,104.0,11.0,12.0,12.0,44.0
863,Atonsu  High School Junction,2023-10-31T12:20:07.000,6.6595083,-1.594195,104.0,11.0,12.0,12.0,43.0
864,Atonsu  High School Junction,2023-10-31T12:20:12.000,6.6595083,-1.594195,104.0,10.0,11.0,11.0,43.0
865,Atonsu  High School Junction,2023-10-31T12:20:17.000,6.6595154,-1.5942179,104.0,10.0,11.0,10.0,43.0
866,Atonsu  High School Junction,2023-10-31T12:20:22.000,6.659515,-1.594215,104.0,10.0,11.0,10.0,43.0
867,Atonsu  High School Junction,2023-10-31T12:20:27.000,6.659515,-1.594215,104.0,10.0,11.0,11.0,43.0
868,Atonsu  High School Junction,2023-10-31T12:20:32.000,6.659515,-1.594215,104.0,11.0,12.0,12.0,43.0
869,Atonsu  High School Junction,2023-10-31T12:20:37.000,6.659515,-1.594215,104.0,11.0,12.0,12.0,43.0
870,Atonsu  High School Junction,2023-10-31T12:20:42.000,6.659515,-1.594215,104.0,11.0,12.0,12.0,43.0
871,Atonsu  High School Junction,2023-10-31T12:20:47.000,6.659515,-1.594215,104.0,12.0,13.0,13.0,43.0
872,Atonsu  High School Junction,2023-10-31T12:20:52.000,6.659515,-1.594215,104.0,11.0,12.0,12.0,42.0
873,Atonsu  High School Junction,2023-10-31T12:20:57.000,6.659515,-1.594215,104.0,10.0,11.0,11.0,42.0
874,Atonsu  High School Junction,2023-10-31T12:21:02.000,6.659515,-1.594215,104.0,11.0,12.0,12.0,43.0
875,Atonsu  High School Junction,2023-10-31T12:21:07.000,6.659515,-1.594215,104.0,10.0,11.0,11.0,43.0
876,Atonsu  High School Junction,2023-10-31T12:21:12.000,6.659515,-1.594215,104.0,8.0,10.0,9.0,44.0
